"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 07 11:19:46 GMT 2025","Tue Jan 07 11:19:48 GMT 2025","1874","firefox. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 17: Remove Products From Cart",""
"passed","Tue Jan 07 11:35:37 GMT 2025","Tue Jan 07 11:35:39 GMT 2025","2411","electron. Tests for the sections: Products","","","","","Test Case 8: Verify All Products and product detail page",""
"passed","Tue Jan 07 11:32:53 GMT 2025","Tue Jan 07 11:32:59 GMT 2025","5825","edge. Old tests for the site automationexercise.com","","","","","Test Case 19: View & Cart Brand Products",""
"passed","Tue Jan 07 11:22:55 GMT 2025","Tue Jan 07 11:23:12 GMT 2025","16903","firefox. Tests for the sections: Sign Up, Login","","","","","Test Case 5: Register User with existing email",""
"passed","Tue Jan 07 11:33:07 GMT 2025","Tue Jan 07 11:33:10 GMT 2025","2419","edge. Old tests for the site automationexercise.com","","","","","Test Case 22: Add to cart from Recommended items",""
"passed","Tue Jan 07 11:17:31 GMT 2025","Tue Jan 07 11:17:33 GMT 2025","2224","chrome. Old tests for the site automationexercise.com","","","","","Test Case 7: Verify Test Cases Page",""
"passed","Tue Jan 07 11:33:48 GMT 2025","Tue Jan 07 11:33:48 GMT 2025","355","API tests for the site automationexercise.com","","","","","API 1: Get All Products List",""
"passed","Tue Jan 07 11:17:23 GMT 2025","Tue Jan 07 11:17:26 GMT 2025","2806","chrome. Old tests for the site automationexercise.com","","","","","Test Case 5: Register User with existing email",""
"passed","Tue Jan 07 11:19:51 GMT 2025","Tue Jan 07 11:20:10 GMT 2025","18681","firefox. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Tue Jan 07 11:15:43 GMT 2025","Tue Jan 07 11:15:45 GMT 2025","2089","chrome. Tests for the sections: Products","","","","","Test Case 9: Search Product",""
"passed","Tue Jan 07 11:31:50 GMT 2025","Tue Jan 07 11:31:53 GMT 2025","3516","edge. Old tests for the site automationexercise.com","","","","","Test Case 9: Search Product",""
"passed","Tue Jan 07 11:37:21 GMT 2025","Tue Jan 07 11:37:25 GMT 2025","3819","electron. Old tests for the site automationexercise.com","","","","","Test Case 2: Login User with correct email and password",""
"passed","Tue Jan 07 11:29:24 GMT 2025","Tue Jan 07 11:29:25 GMT 2025","1463","edge. Tests for the sections: Other tests","","","","","Test Case 7: Verify Test Cases Page",""
"passed","Tue Jan 07 11:17:50 GMT 2025","Tue Jan 07 11:18:03 GMT 2025","13040","chrome. Old tests for the site automationexercise.com","","","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Tue Jan 07 11:15:23 GMT 2025","Tue Jan 07 11:15:28 GMT 2025","5846","chrome. Tests for the sections: Contact Us, Subscriptions","","","","","Test Case 6: Contact Us Form",""
"passed","Tue Jan 07 11:37:42 GMT 2025","Tue Jan 07 11:37:45 GMT 2025","3015","electron. Old tests for the site automationexercise.com","","","","","Test Case 8: Verify All Products and product detail page",""
"passed","Tue Jan 07 11:28:56 GMT 2025","Tue Jan 07 11:29:08 GMT 2025","11825","edge. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 24: Download Invoice after purchase order",""
"passed","Tue Jan 07 11:32:47 GMT 2025","Tue Jan 07 11:32:50 GMT 2025","2425","edge. Old tests for the site automationexercise.com","","","","","Test Case 17: Remove Products From Cart",""
"passed","Tue Jan 07 11:17:39 GMT 2025","Tue Jan 07 11:17:41 GMT 2025","2033","chrome. Old tests for the site automationexercise.com","","","","","Test Case 10: Verify Subscription in home page",""
"passed","Tue Jan 07 11:37:53 GMT 2025","Tue Jan 07 11:37:56 GMT 2025","3641","electron. Old tests for the site automationexercise.com","","","","","Test Case 12: Add Products in Cart",""
"passed","Tue Jan 07 11:31:36 GMT 2025","Tue Jan 07 11:31:39 GMT 2025","2852","edge. Old tests for the site automationexercise.com","","","","","Test Case 5: Register User with existing email",""
"passed","Tue Jan 07 11:18:53 GMT 2025","Tue Jan 07 11:19:08 GMT 2025","14398","chrome. Old tests for the site automationexercise.com","","","","","Test Case 24: Download Invoice after purchase order",""
"passed","Tue Jan 07 11:35:30 GMT 2025","Tue Jan 07 11:35:31 GMT 2025","1252","electron. Tests for the sections: Other tests","","","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"passed","Tue Jan 07 11:14:44 GMT 2025","Tue Jan 07 11:14:58 GMT 2025","14498","chrome. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Tue Jan 07 11:30:03 GMT 2025","Tue Jan 07 11:30:08 GMT 2025","4560","edge. Tests for the sections: Products","","","","","Test Case 19: View & Cart Brand Products",""
"passed","Tue Jan 07 11:33:38 GMT 2025","Tue Jan 07 11:33:40 GMT 2025","1966","edge. Old tests for the site automationexercise.com","","","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Tue Jan 07 11:38:56 GMT 2025","Tue Jan 07 11:39:06 GMT 2025","10664","electron. Old tests for the site automationexercise.com","","","","","Test Case 23: Verify address details in checkout page",""
"passed","Tue Jan 07 11:19:48 GMT 2025","Tue Jan 07 11:19:51 GMT 2025","2540","firefox. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 22: Add to cart from Recommended items",""
"passed","Tue Jan 07 11:22:14 GMT 2025","Tue Jan 07 11:22:26 GMT 2025","12427","firefox. Tests for the sections: Sign Up, Login","","","","","Test Case 2: Login User with correct email and password",""
"passed","Tue Jan 07 11:35:17 GMT 2025","Tue Jan 07 11:35:23 GMT 2025","6180","electron. Tests for the sections: Contact Us, Subscriptions","","","","","Test Case 6: Contact Us Form",""
"passed","Tue Jan 07 11:30:10 GMT 2025","Tue Jan 07 11:30:21 GMT 2025","10609","edge. Tests for the sections: Sign Up, Login","","","","","Test Case 1: Register User",""
"passed","Tue Jan 07 11:26:10 GMT 2025","Tue Jan 07 11:26:25 GMT 2025","14552","firefox. Old tests for the site automationexercise.com","","","","","Test Case 16: Place Order: Login before Checkout",""
"passed","Tue Jan 07 11:39:26 GMT 2025","Tue Jan 07 11:39:28 GMT 2025","1525","electron. Old tests for the site automationexercise.com","","","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Tue Jan 07 11:18:04 GMT 2025","Tue Jan 07 11:18:17 GMT 2025","13462","chrome. Old tests for the site automationexercise.com","","","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Tue Jan 07 11:15:45 GMT 2025","Tue Jan 07 11:15:58 GMT 2025","12629","chrome. Tests for the sections: Products","","","","","Test Case 20: Search Products and Verify Cart After Login",""
"passed","Tue Jan 07 11:16:27 GMT 2025","Tue Jan 07 11:16:37 GMT 2025","10018","chrome. Tests for the sections: Sign Up, Login","","","","","Test Case 3: Login User with incorrect email and password",""
"passed","Tue Jan 07 11:15:36 GMT 2025","Tue Jan 07 11:15:37 GMT 2025","820","chrome. Tests for the sections: Other tests","","","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Tue Jan 07 11:37:25 GMT 2025","Tue Jan 07 11:37:28 GMT 2025","2942","electron. Old tests for the site automationexercise.com","","","","","Test Case 3: Login User with incorrect email and password",""
"passed","Tue Jan 07 11:33:50 GMT 2025","Tue Jan 07 11:33:50 GMT 2025","95","API tests for the site automationexercise.com","","","","","API 10: POST To Verify Login with invalid details",""
"passed","Tue Jan 07 11:26:52 GMT 2025","Tue Jan 07 11:27:04 GMT 2025","12416","firefox. Old tests for the site automationexercise.com","","","","","Test Case 23: Verify address details in checkout page",""
"passed","Tue Jan 07 11:23:49 GMT 2025","Tue Jan 07 11:23:52 GMT 2025","3303","firefox. Old tests for the site automationexercise.com","","","","","Test Case 7: Verify Test Cases Page",""
"passed","Tue Jan 07 11:18:32 GMT 2025","Tue Jan 07 11:18:35 GMT 2025","3166","chrome. Old tests for the site automationexercise.com","","","","","Test Case 19: View & Cart Brand Products",""
"passed","Tue Jan 07 11:36:29 GMT 2025","Tue Jan 07 11:36:40 GMT 2025","11089","electron. Tests for the sections: Sign Up, Login","","","","","Test Case 3: Login User with incorrect email and password",""
"passed","Tue Jan 07 11:14:29 GMT 2025","Tue Jan 07 11:14:44 GMT 2025","14538","chrome. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Tue Jan 07 11:25:28 GMT 2025","Tue Jan 07 11:25:47 GMT 2025","19105","firefox. Old tests for the site automationexercise.com","","","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Tue Jan 07 11:17:48 GMT 2025","Tue Jan 07 11:17:50 GMT 2025","2586","chrome. Old tests for the site automationexercise.com","","","","","Test Case 13: Verify Product quantity in Cart",""
"passed","Tue Jan 07 11:25:47 GMT 2025","Tue Jan 07 11:26:10 GMT 2025","22423","firefox. Old tests for the site automationexercise.com","","","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Tue Jan 07 11:33:49 GMT 2025","Tue Jan 07 11:33:49 GMT 2025","101","API tests for the site automationexercise.com","","","","","API 8: POST To Verify Login without email parameter",""
"passed","Tue Jan 07 11:33:10 GMT 2025","Tue Jan 07 11:33:21 GMT 2025","10751","edge. Old tests for the site automationexercise.com","","","","","Test Case 23: Verify address details in checkout page",""
"passed","Tue Jan 07 11:18:38 GMT 2025","Tue Jan 07 11:18:43 GMT 2025","4468","chrome. Old tests for the site automationexercise.com","","","","","Test Case 21: Add review on product",""
"passed","Tue Jan 07 11:31:53 GMT 2025","Tue Jan 07 11:31:57 GMT 2025","3705","edge. Old tests for the site automationexercise.com","","","","","Test Case 10: Verify Subscription in home page",""
"passed","Tue Jan 07 11:37:32 GMT 2025","Tue Jan 07 11:37:35 GMT 2025","3114","electron. Old tests for the site automationexercise.com","","","","","Test Case 5: Register User with existing email",""
"passed","Tue Jan 07 11:21:04 GMT 2025","Tue Jan 07 11:21:07 GMT 2025","2298","firefox. Tests for the sections: Contact Us, Subscriptions","","","","","Test Case 10: Verify Subscription in home page",""
"passed","Tue Jan 07 11:18:35 GMT 2025","Tue Jan 07 11:18:38 GMT 2025","2845","chrome. Old tests for the site automationexercise.com","","","","","Test Case 20: Search Products and Verify Cart After Login",""
"passed","Tue Jan 07 11:33:02 GMT 2025","Tue Jan 07 11:33:07 GMT 2025","5106","edge. Old tests for the site automationexercise.com","","","","","Test Case 21: Add review on product",""
"passed","Tue Jan 07 11:14:26 GMT 2025","Tue Jan 07 11:14:27 GMT 2025","1454","chrome. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 17: Remove Products From Cart",""
"passed","Tue Jan 07 11:17:41 GMT 2025","Tue Jan 07 11:17:44 GMT 2025","2752","chrome. Old tests for the site automationexercise.com","","","","","Test Case 11: Verify Subscription in Cart page",""
"passed","Tue Jan 07 11:27:27 GMT 2025","Tue Jan 07 11:27:29 GMT 2025","2051","firefox. Old tests for the site automationexercise.com","","","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Tue Jan 07 11:15:58 GMT 2025","Tue Jan 07 11:16:00 GMT 2025","1696","chrome. Tests for the sections: Products","","","","","Test Case 18: View Category Products",""
"passed","Tue Jan 07 11:23:26 GMT 2025","Tue Jan 07 11:23:31 GMT 2025","4448","firefox. Old tests for the site automationexercise.com","","","","","Test Case 2: Login User with correct email and password",""
"passed","Tue Jan 07 11:15:35 GMT 2025","Tue Jan 07 11:15:36 GMT 2025","1228","chrome. Tests for the sections: Other tests","","","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"passed","Tue Jan 07 11:21:55 GMT 2025","Tue Jan 07 11:21:59 GMT 2025","3449","firefox. Tests for the sections: Products","","","","","Test Case 19: View & Cart Brand Products",""
"passed","Tue Jan 07 11:31:57 GMT 2025","Tue Jan 07 11:32:00 GMT 2025","2849","edge. Old tests for the site automationexercise.com","","","","","Test Case 11: Verify Subscription in Cart page",""
"passed","Tue Jan 07 11:33:48 GMT 2025","Tue Jan 07 11:33:48 GMT 2025","95","API tests for the site automationexercise.com","","","","","API 2: POST To All Products List",""
"passed","Tue Jan 07 11:39:24 GMT 2025","Tue Jan 07 11:39:26 GMT 2025","1977","electron. Old tests for the site automationexercise.com","","","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"passed","Tue Jan 07 11:19:42 GMT 2025","Tue Jan 07 11:19:46 GMT 2025","4517","firefox. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 13: Verify product quantity in Cart by add from ""Product details page""",""
"passed","Tue Jan 07 11:17:13 GMT 2025","Tue Jan 07 11:17:16 GMT 2025","3353","chrome. Old tests for the site automationexercise.com","","","","","Test Case 2: Login User with correct email and password",""
"passed","Tue Jan 07 11:29:12 GMT 2025","Tue Jan 07 11:29:18 GMT 2025","5831","edge. Tests for the sections: Contact Us, Subscriptions","","","","","Test Case 6: Contact Us Form",""
"passed","Tue Jan 07 11:38:53 GMT 2025","Tue Jan 07 11:38:56 GMT 2025","2233","electron. Old tests for the site automationexercise.com","","","","","Test Case 22: Add to cart from Recommended items",""
"passed","Tue Jan 07 11:16:00 GMT 2025","Tue Jan 07 11:16:04 GMT 2025","3921","chrome. Tests for the sections: Products","","","","","Test Case 21: Add review on product",""
"passed","Tue Jan 07 11:33:50 GMT 2025","Tue Jan 07 11:33:50 GMT 2025","101","API tests for the site automationexercise.com","","","","","API 12: DELETE METHOD To Delete User Account",""
"passed","Tue Jan 07 11:32:59 GMT 2025","Tue Jan 07 11:33:02 GMT 2025","3304","edge. Old tests for the site automationexercise.com","","","","","Test Case 20: Search Products and Verify Cart After Login",""
"passed","Tue Jan 07 11:23:34 GMT 2025","Tue Jan 07 11:23:39 GMT 2025","4909","firefox. Old tests for the site automationexercise.com","","","","","Test Case 4: Logout User",""
"passed","Tue Jan 07 11:23:53 GMT 2025","Tue Jan 07 11:23:56 GMT 2025","3866","firefox. Old tests for the site automationexercise.com","","","","","Test Case 8: Verify All Products and product detail page",""
"passed","Tue Jan 07 11:28:30 GMT 2025","Tue Jan 07 11:28:46 GMT 2025","16405","edge. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 15: Place Order: Register before Checkout",""
